customer_id,total_orders,total_revenue,avg_order_value,last_order_date
CUST07659,5,81686.11,16337.22,2025-09-24
CUST14799,5,81593.01,16318.6,2025-11-04
CUST13440,3,81566.18,27188.73,2025-05-07
CUST10132,2,81533.42,40766.71,2025-03-17
CUST08940,2,81532.53,40766.27,2025-06-16
CUST07769,2,81498.95,40749.48,2025-11-09
CUST07403,2,81452.02,40726.01,2025-04-02
CUST03383,2,81394.66,40697.33,2024-04-22
CUST02424,3,81383.17,27127.72,2024-11-03
CUST13568,5,81324.84,16264.97,2025-07-22
CUST04372,2,81282.42,40641.21,2025-02-17
CUST02289,4,81225.86,20306.47,2025-05-16
CUST02185,5,81219.47,16243.89,2025-12-04
CUST04399,3,81196.07,27065.36,2025-10-19
CUST10721,5,81180.41,16236.08,2025-06-17
CUST07378,4,81173.82,20293.46,2025-08-21
CUST03086,4,81146.4,20286.6,2025-10-21
CUST03834,2,81144.86,40572.43,2024-09-17
CUST08939,4,81119.92,20279.98,2025-03-30
CUST02569,6,81109.71,13518.28,2025-11-19
CUST12888,2,81101.01,40550.51,2025-05-06
CUST03898,9,81086.77,9009.64,2025-12-08
CUST00149,2,81044.97,40522.49,2025-05-27
CUST07407,5,81041.15,16208.23,2025-11-11
CUST04352,7,81002.43,11571.78,2025-05-14
CUST00741,1,80999.34,80999.34,2025-05-10
CUST10238,3,80996.02,26998.67,2025-12-10
CUST00574,2,80987.99,40494.0,2025-09-06
CUST12339,4,80968.9,20242.23,2024-12-04
CUST11529,4,80924.68,20231.17,2025-09-28
CUST13847,6,80895.89,13482.65,2025-11-03
CUST08611,3,80862.2,26954.07,2025-04-19
CUST01446,4,80849.58,20212.4,2024-12-17
CUST00766,5,80824.36,16164.87,2025-12-09
CUST13362,4,80814.76,20203.69,2025-12-05
CUST02585,4,80814.34,20203.59,2025-11-06
CUST14194,8,80785.98,10098.25,2025-07-25
CUST02246,6,80751.49,13458.58,2025-09-26
CUST11749,1,80740.16,80740.16,2025-07-09
CUST06347,3,80572.06,26857.35,2025-12-21
CUST07773,2,80520.59,40260.3,2025-04-11
CUST00737,4,80498.19,20124.55,2025-09-21
CUST11070,3,80471.31,26823.77,2025-05-21
CUST05621,2,80456.12,40228.06,2024-11-18
CUST07481,3,80455.19,26818.4,2025-07-18
CUST07993,1,80412.1,80412.1,2025-05-16
CUST08126,1,80405.8,80405.8,2024-05-12
CUST03703,3,80382.59,26794.2,2025-05-28
CUST14556,4,80372.47,20093.12,2025-02-08
CUST08277,2,80369.06,40184.53,2025-11-06
CUST07216,3,80259.15,26753.05,2025-09-14
CUST11980,3,80200.99,26733.66,2025-05-12
CUST13711,4,80198.72,20049.68,2025-02-27
CUST02743,2,80175.81,40087.91,2025-05-02
CUST12681,4,79955.07,19988.77,2025-12-29
CUST08548,3,79938.38,26646.13,2024-11-28
CUST03932,2,79893.84,39946.92,2025-05-04
CUST14254,9,79875.23,8875.03,2025-11-30
CUST07741,4,79813.94,19953.49,2025-11-30
CUST08533,5,79700.39,15940.08,2025-12-11
CUST03435,7,79501.68,11357.38,2025-12-20
CUST11652,3,79460.33,26486.78,2025-02-09
CUST13344,5,79450.78,15890.16,2025-06-03
CUST11648,4,79401.36,19850.34,2025-05-24
CUST08549,2,79377.71,39688.86,2024-12-18
CUST01040,2,79371.92,39685.96,2025-07-29
CUST14005,6,79337.84,13222.97,2025-02-22
CUST02988,3,79285.38,26428.46,2024-12-17
CUST01628,2,79225.71,39612.86,2025-06-19
CUST03316,4,79078.1,19769.53,2025-05-22
CUST08666,6,79044.82,13174.14,2025-10-12
CUST07482,4,79033.84,19758.46,2025-12-14
CUST06720,2,79018.07,39509.04,2025-10-09
CUST10901,5,79000.33,15800.07,2025-10-23
CUST01813,3,78996.67,26332.22,2025-08-03
CUST07178,5,78988.41,15797.68,2025-08-30
CUST01573,4,78966.86,19741.72,2025-12-02
CUST06053,7,78964.16,11280.59,2025-12-23
CUST10347,2,78962.23,39481.12,2025-11-26
CUST09724,7,78930.65,11275.81,2025-10-24
CUST01749,4,78754.63,19688.66,2025-10-25
CUST05418,3,78717.72,26239.24,2025-04-27
CUST00062,3,78675.0,26225.0,2025-04-10
CUST03151,7,78662.23,11237.46,2025-12-13
CUST07892,4,78656.99,19664.25,2025-11-18
CUST08970,3,78642.7,26214.23,2025-07-22
CUST00894,2,78624.62,39312.31,2025-12-21
CUST07882,5,78608.89,15721.78,2025-07-11
CUST05280,2,78606.37,39303.19,2024-11-05
CUST09231,2,78595.75,39297.88,2025-03-08
CUST09064,6,78585.16,13097.53,2025-11-23
CUST10760,4,78559.98,19640.0,2025-05-23
CUST10837,3,78555.94,26185.31,2024-08-10
CUST05767,3,78531.15,26177.05,2025-04-17
CUST08677,1,78477.9,78477.9,2024-04-04
CUST09760,3,78468.15,26156.05,2025-02-24
CUST02094,4,78427.86,19606.97,2025-06-29
CUST09555,5,78400.97,15680.19,2025-12-01
CUST09702,2,78379.59,39189.8,2025-12-11
CUST11360,6,78372.95,13062.16,2025-07-13
CUST10780,3,78356.14,26118.71,2025-10-05
CUST01646,7,78339.81,11191.4,2025-07-09
CUST08467,4,78221.57,19555.39,2024-12-07
CUST03201,4,78221.33,19555.33,2025-10-18
CUST03763,1,78190.11,78190.11,2025-11-28
CUST09502,3,78173.64,26057.88,2025-12-25
CUST01451,4,78135.62,19533.91,2025-09-23
CUST04626,4,78091.36,19522.84,2025-11-15
CUST01309,4,78090.12,19522.53,2025-10-17
CUST05312,2,78061.88,39030.94,2025-11-20
CUST14639,5,78053.16,15610.63,2025-09-27
CUST12769,2,78010.16,39005.08,2025-12-28
CUST07268,3,77963.33,25987.78,2025-11-23
CUST13045,2,77942.74,38971.37,2024-07-22
CUST09419,5,77930.58,15586.12,2025-11-06
CUST04535,5,77894.33,15578.87,2025-08-16
CUST02497,2,77871.89,38935.95,2024-06-26
CUST07457,5,77835.08,15567.02,2025-11-10
CUST00545,5,77767.38,15553.48,2025-07-19
CUST12295,2,77747.59,38873.8,2024-06-04
CUST04855,6,77740.94,12956.82,2025-12-04
CUST01527,4,77691.47,19422.87,2025-08-30
CUST03324,3,77681.28,25893.76,2025-04-14
CUST09707,2,77634.92,38817.46,2025-12-01
CUST03452,7,77612.08,11087.44,2025-09-23
CUST14634,6,77598.04,12933.01,2025-12-09
CUST03528,7,77569.52,11081.36,2025-04-14
CUST03366,6,77453.81,12908.97,2025-12-03
CUST06877,6,77393.5,12898.92,2025-03-18
CUST07292,1,77375.4,77375.4,2024-07-18
CUST10308,1,77346.91,77346.91,2025-06-11
CUST09239,4,77346.49,19336.62,2025-05-20
CUST14109,6,77331.75,12888.63,2025-11-09
CUST13025,4,77317.98,19329.5,2025-08-04
CUST06851,2,77299.91,38649.96,2025-05-12
CUST10738,6,77254.09,12875.68,2025-11-13
CUST13742,2,77211.75,38605.88,2025-02-27
CUST13734,7,77199.06,11028.44,2025-11-30
CUST04920,3,77176.88,25725.63,2025-02-21
CUST12629,3,77173.62,25724.54,2025-08-10
CUST12798,3,77161.57,25720.52,2025-07-02
CUST13176,3,77158.72,25719.57,2024-08-09
CUST09052,2,77128.31,38564.16,2024-06-23
CUST05772,4,77064.64,19266.16,2025-11-13
CUST04653,1,76991.9,76991.9,2024-01-07
CUST12263,6,76991.25,12831.88,2025-12-30
CUST13765,6,76971.84,12828.64,2025-06-09
CUST07891,2,76969.77,38484.88,2025-08-01
CUST14365,1,76959.57,76959.57,2025-07-25
CUST09318,4,76874.6,19218.65,2025-05-24
CUST09512,4,76858.79,19214.7,2025-10-15
CUST11956,5,76851.2,15370.24,2025-08-05
CUST09460,3,76774.19,25591.4,2025-12-11
CUST05703,5,76748.77,15349.75,2025-12-19
CUST01014,3,76725.45,25575.15,2025-10-29
CUST12809,4,76690.86,19172.72,2025-11-18
CUST04215,3,76687.77,25562.59,2025-05-27
CUST13114,2,76655.18,38327.59,2025-11-05
CUST08037,4,76620.33,19155.08,2025-04-09
CUST14064,4,76548.01,19137.0,2025-06-05
CUST14513,1,76529.68,76529.68,2025-03-16
CUST10986,2,76521.33,38260.67,2025-03-17
CUST11650,4,76464.91,19116.23,2025-01-31
CUST10826,5,76435.25,15287.05,2025-09-06
CUST11515,4,76374.88,19093.72,2024-07-11
CUST00914,6,76373.46,12728.91,2025-08-12
CUST07143,4,76275.7,19068.93,2025-12-05
CUST06552,3,76249.59,25416.53,2025-01-26
CUST05849,2,76226.22,38113.11,2025-09-26
CUST03704,8,76214.52,9526.81,2025-07-26
CUST13632,1,76192.74,76192.74,2025-02-07
CUST07318,4,76141.69,19035.42,2025-12-27
CUST14960,1,76136.11,76136.11,2025-02-28
CUST10049,4,76074.8,19018.7,2025-10-21
CUST14215,4,76060.75,19015.19,2025-07-07
CUST12275,3,76017.32,25339.11,2025-01-11
CUST11997,12,76014.62,6334.55,2025-10-21
CUST09915,5,76003.86,15200.77,2025-12-23
CUST02221,8,75943.48,9492.94,2025-10-28
CUST12502,2,75804.88,37902.44,2025-12-07
CUST04694,6,75797.11,12632.85,2025-10-19
CUST02670,2,75758.66,37879.33,2025-10-04
CUST13566,6,75695.43,12615.9,2025-07-16
CUST01152,5,75643.34,15128.67,2025-04-23
CUST06079,3,75614.88,25204.96,2025-11-04
CUST06482,4,75526.32,18881.58,2024-12-16
CUST03821,3,75521.69,25173.9,2025-03-23
CUST14272,4,75499.27,18874.82,2025-11-08
CUST04179,2,75498.38,37749.19,2025-12-24
CUST09524,2,75395.15,37697.58,2025-03-16
CUST02337,5,75354.83,15070.97,2025-09-29
CUST02641,2,75294.99,37647.5,2025-12-25
CUST14249,5,75285.26,15057.05,2025-10-02
CUST05867,5,75270.08,15054.02,2025-08-03
CUST08802,3,75257.91,25085.97,2025-11-18
CUST03702,7,75178.06,10739.72,2025-07-29
CUST12030,3,75147.9,25049.3,2024-11-06
CUST05232,6,75128.58,12521.43,2025-09-28
CUST05894,2,75049.77,37524.89,2025-02-28
CUST00211,6,74963.24,12493.87,2025-11-17
CUST04416,5,74951.55,14990.31,2025-12-06
CUST07335,3,74939.83,24979.94,2025-11-06
CUST03555,1,74922.68,74922.68,2024-05-23
CUST14494,1,74907.78,74907.78,2024-04-13
CUST01174,6,74837.14,12472.86,2025-02-08
CUST06076,1,74807.84,74807.84,2025-07-23
CUST09294,1,74801.26,74801.26,2025-07-23
CUST07472,2,74752.9,37376.45,2025-08-01
CUST11236,4,74645.91,18661.48,2025-09-01
CUST12540,2,74634.47,37317.24,2024-01-21
CUST11251,3,74574.06,24858.02,2025-05-26
CUST04374,3,74495.66,24831.89,2025-10-17
CUST13529,5,74480.42,14896.08,2025-08-22
CUST07538,3,74441.28,24813.76,2024-08-09
CUST00201,6,74414.01,12402.34,2025-12-26
CUST02818,2,74391.6,37195.8,2025-07-01
CUST09313,7,74372.72,10624.67,2025-03-09
CUST07505,3,74371.89,24790.63,2025-01-02
CUST12427,2,74304.59,37152.3,2025-09-17
CUST02594,9,74300.92,8255.66,2025-11-05
CUST09716,6,74255.29,12375.88,2025-12-01
CUST06177,4,74218.0,18554.5,2025-10-30
CUST07898,5,74211.98,14842.4,2025-09-15
CUST13493,2,74191.51,37095.76,2025-12-01
CUST13386,4,74143.18,18535.8,2025-08-19
CUST08073,2,74118.89,37059.45,2024-12-11
CUST13988,2,74096.63,37048.32,2025-10-15
CUST07126,2,74091.65,37045.83,2025-11-29
CUST13332,3,74090.65,24696.88,2025-03-19
CUST08179,3,74074.74,24691.58,2025-01-21
CUST08797,2,74066.31,37033.16,2025-05-23
CUST05694,3,74007.58,24669.19,2025-03-28
CUST03869,6,73987.04,12331.17,2025-12-23
CUST09251,1,73957.8,73957.8,2024-02-14
CUST14510,3,73918.06,24639.35,2025-12-06
CUST14896,1,73881.67,73881.67,2025-09-09
CUST09958,7,73843.73,10549.1,2025-04-20
CUST11540,6,73842.76,12307.13,2025-09-25
CUST10676,9,73735.42,8192.82,2025-12-25
CUST14821,2,73673.55,36836.78,2025-01-05
CUST08951,2,73618.75,36809.38,2025-06-15
CUST03822,2,73615.54,36807.77,2025-12-10
CUST00049,4,73592.79,18398.2,2025-07-01
CUST06246,7,73563.36,10509.05,2025-07-21
CUST09240,5,73515.66,14703.13,2025-07-06
CUST07039,4,73487.67,18371.92,2025-07-25
CUST02992,4,73480.24,18370.06,2025-10-05
CUST14658,8,73449.09,9181.14,2025-06-25
CUST04951,4,73440.97,18360.24,2025-09-22
CUST11095,3,73383.99,24461.33,2025-06-22
CUST10664,2,73375.4,36687.7,2025-05-23
CUST06391,2,73348.37,36674.19,2024-10-30
CUST00077,5,73343.53,14668.71,2025-04-12
CUST02756,4,73307.17,18326.79,2025-11-19
CUST03740,2,73279.45,36639.73,2024-08-20
CUST00261,7,73277.76,10468.25,2025-11-10
CUST10163,4,73271.93,18317.98,2025-11-16
CUST14891,5,73254.54,14650.91,2025-09-08
CUST07404,4,73220.57,18305.14,2025-06-17
CUST09605,7,73163.61,10451.94,2025-07-17
CUST08481,1,73162.0,73162.0,2025-06-30
CUST12851,3,73138.0,24379.33,2025-12-31
CUST10816,6,73112.69,12185.45,2025-10-08
CUST03630,2,73097.92,36548.96,2024-07-19
CUST04909,6,73062.7,12177.12,2025-06-20
CUST09234,3,73057.88,24352.63,2025-08-19
CUST04177,4,73040.87,18260.22,2025-11-05
CUST07135,4,73005.81,18251.45,2025-02-19
CUST01438,6,72879.41,12146.57,2025-07-11
CUST10830,3,72789.4,24263.13,2025-07-03
CUST08447,6,72765.4,12127.57,2025-09-29
CUST10281,3,72757.78,24252.59,2025-11-05
CUST06821,5,72728.06,14545.61,2025-11-01
CUST10734,2,72709.66,36354.83,2025-08-16
CUST12120,7,72678.11,10382.59,2025-09-10
CUST01138,2,72655.32,36327.66,2025-04-14
CUST09522,5,72646.72,14529.34,2025-12-11
CUST13407,5,72608.24,14521.65,2025-09-25
CUST00712,5,72422.7,14484.54,2025-08-08
CUST14081,2,72400.18,36200.09,2025-05-18
CUST13576,8,72397.5,9049.69,2025-12-13
CUST02167,7,72394.52,10342.07,2025-12-26
CUST10065,2,72385.47,36192.73,2025-11-16
CUST03544,2,72365.4,36182.7,2024-09-30
CUST06902,2,72331.43,36165.72,2025-10-12
CUST10473,6,72326.65,12054.44,2025-09-09
CUST12208,1,72319.08,72319.08,2025-12-28
CUST07371,6,72272.92,12045.49,2025-03-26
CUST12822,1,72250.42,72250.42,2024-04-15
CUST02465,7,72214.79,10316.4,2025-02-10
CUST03001,5,72150.66,14430.13,2025-05-11
CUST08327,1,72131.34,72131.34,2025-09-06
CUST11050,1,72074.2,72074.2,2024-03-03
CUST10634,3,71900.8,23966.93,2025-06-30
CUST07743,6,71852.81,11975.47,2025-11-18
CUST11671,4,71808.57,17952.14,2025-05-05
CUST09673,2,71780.38,35890.19,2024-05-28
CUST05188,3,71767.06,23922.35,2025-09-12
CUST07721,5,71631.68,14326.34,2025-12-03
CUST11037,6,71617.86,11936.31,2025-10-12
CUST00397,8,71570.59,8946.32,2025-09-25
CUST11057,6,71545.88,11924.31,2025-12-04
CUST09951,3,71529.85,23843.28,2025-12-28
CUST06784,3,71503.63,23834.54,2025-09-29
CUST05839,7,71459.54,10208.51,2025-12-02
CUST14603,2,71403.21,35701.61,2025-05-04
CUST02591,6,71393.29,11898.88,2025-05-12
CUST10504,2,71384.99,35692.49,2025-03-09
CUST13283,7,71375.64,10196.52,2025-07-07
CUST06838,6,71357.5,11892.92,2025-11-04
CUST05326,5,71302.89,14260.58,2025-12-19
CUST12707,3,71298.38,23766.13,2025-10-20
CUST13245,7,71284.69,10183.53,2025-07-03
CUST00581,4,71233.26,17808.32,2025-06-28
CUST03351,4,71220.57,17805.14,2025-10-27
CUST04791,4,71215.69,17803.92,2025-01-23
CUST04640,9,71190.17,7910.02,2025-11-05
CUST07412,3,71178.23,23726.08,2025-12-19
CUST10357,5,71095.83,14219.17,2025-12-21
CUST10746,7,71081.01,10154.43,2025-10-02
CUST02330,2,71067.9,35533.95,2025-03-19
CUST00001,4,71060.83,17765.21,2025-09-12
CUST06512,3,71028.55,23676.18,2025-06-03
CUST01767,3,70935.99,23645.33,2025-12-09
CUST02929,4,70933.48,17733.37,2025-01-07
CUST13074,8,70927.93,8865.99,2025-09-16
CUST08657,6,70908.77,11818.13,2025-12-12
CUST00010,3,70868.56,23622.85,2024-05-10
CUST07677,5,70855.64,14171.13,2025-12-05
CUST14937,2,70816.58,35408.29,2024-09-25
CUST14123,5,70793.37,14158.67,2025-11-27
CUST08069,3,70791.13,23597.04,2025-12-07
CUST02958,7,70782.27,10111.75,2025-10-16
CUST04891,1,70765.1,70765.1,2024-12-18
CUST01593,2,70759.42,35379.71,2025-04-30
CUST13125,1,70742.8,70742.8,2025-02-07
CUST03084,5,70678.54,14135.71,2025-10-13
CUST09010,7,70654.15,10093.45,2025-11-12
CUST07514,1,70649.6,70649.6,2025-03-03
CUST01785,5,70633.43,14126.69,2025-04-18
CUST13964,1,70531.27,70531.27,2025-06-27
CUST10839,8,70521.47,8815.18,2025-12-31
CUST03639,2,70479.31,35239.66,2025-05-15
CUST11593,3,70475.01,23491.67,2025-12-05
CUST02505,5,70441.4,14088.28,2025-11-01
CUST10400,5,70431.08,14086.22,2025-10-08
CUST10161,3,70421.72,23473.91,2024-07-07
CUST10503,8,70388.85,8798.61,2025-09-11
CUST08712,4,70348.04,17587.01,2024-09-20
CUST02438,1,70237.3,70237.3,2024-11-24
CUST07464,2,70226.39,35113.2,2024-12-28
CUST13246,6,70205.42,11700.9,2025-08-04
CUST02586,4,70192.14,17548.04,2025-10-28
CUST04714,4,70111.96,17527.99,2025-09-02
CUST12280,2,70085.34,35042.67,2025-10-19
CUST12719,6,70049.49,11674.92,2025-09-18
CUST09412,5,70031.04,14006.21,2025-07-29
CUST12095,4,70025.55,17506.39,2025-09-12
CUST12926,1,69975.31,69975.31,2025-11-17
CUST07354,4,69973.74,17493.43,2025-05-19
CUST04021,2,69956.4,34978.2,2025-11-21
CUST14383,1,69940.6,69940.6,2024-02-23
CUST04207,4,69914.36,17478.59,2024-11-07
CUST07860,3,69910.13,23303.38,2025-03-10
CUST04219,6,69906.89,11651.15,2025-12-10
CUST12067,4,69883.82,17470.96,2025-02-14
CUST08209,5,69881.73,13976.35,2025-12-11
CUST02862,3,69860.49,23286.83,2024-07-22
CUST07203,4,69821.62,17455.41,2025-12-25
CUST14759,8,69784.39,8723.05,2025-06-24
CUST04404,5,69757.73,13951.55,2025-11-07
CUST05093,6,69753.36,11625.56,2025-08-29
CUST01918,3,69750.79,23250.26,2025-01-24
CUST14263,5,69735.5,13947.1,2025-11-26
CUST03920,6,69679.45,11613.24,2025-06-24
CUST06166,3,69672.44,23224.15,2025-08-13
CUST04331,2,69664.72,34832.36,2024-11-26
CUST13474,4,69584.34,17396.09,2024-12-23
CUST04938,4,69568.7,17392.18,2025-07-29
CUST04869,4,69561.0,17390.25,2025-09-19
CUST12529,1,69524.28,69524.28,2025-04-02
CUST08861,2,69499.58,34749.79,2024-09-23
CUST11607,4,69494.48,17373.62,2025-05-31
CUST06087,9,69481.44,7720.16,2025-12-08
CUST10036,2,69385.43,34692.72,2025-06-18
CUST09821,5,69362.3,13872.46,2025-09-27
CUST10058,4,69337.63,17334.41,2025-08-09
CUST06158,6,69332.24,11555.37,2025-11-16
CUST06593,5,69310.45,13862.09,2024-12-30
CUST08314,3,69265.75,23088.58,2025-12-15
CUST12915,10,69214.59,6921.46,2025-10-22
CUST12252,6,69177.68,11529.61,2025-06-12
CUST12381,2,69130.48,34565.24,2025-12-02
CUST01652,1,69079.48,69079.48,2025-11-07
CUST04319,4,69062.73,17265.68,2025-11-12
CUST03325,5,69025.85,13805.17,2025-11-24
CUST03827,3,68951.85,22983.95,2025-08-21
CUST13097,1,68941.75,68941.75,2024-05-05
CUST10621,5,68928.57,13785.71,2025-07-04
CUST12850,3,68913.36,22971.12,2025-12-13
CUST12302,6,68913.28,11485.55,2025-12-12
CUST09011,5,68913.06,13782.61,2025-12-01
CUST14858,4,68848.27,17212.07,2025-11-20
CUST03191,3,68789.22,22929.74,2025-05-22
CUST02845,5,68784.41,13756.88,2025-09-11
CUST11991,2,68774.36,34387.18,2025-11-01
CUST09921,4,68734.2,17183.55,2025-08-02
CUST00294,1,68578.84,68578.84,2024-11-05
CUST10315,4,68570.88,17142.72,2024-10-25
CUST04040,4,68563.94,17140.99,2025-03-01
CUST09177,3,68559.67,22853.22,2024-09-03
CUST00655,1,68545.9,68545.9,2025-08-30
CUST02833,1,68543.7,68543.7,2025-07-14
CUST04679,4,68523.33,17130.83,2025-12-10
CUST06703,6,68515.52,11419.25,2025-11-28
CUST14076,4,68509.77,17127.44,2025-12-21
CUST02160,3,68508.75,22836.25,2025-12-12
CUST08057,2,68503.1,34251.55,2024-05-02
CUST10655,2,68419.3,34209.65,2025-06-12
CUST01889,3,68392.02,22797.34,2025-08-14
CUST09647,7,68368.41,9766.92,2025-11-30
CUST01225,6,68349.47,11391.58,2025-08-21
CUST07519,7,68335.85,9762.26,2025-06-29
CUST00692,5,68328.14,13665.63,2024-11-18
CUST10358,6,68327.02,11387.84,2025-11-20
CUST02274,7,68316.76,9759.54,2025-10-19
CUST06313,2,68231.8,34115.9,2025-04-12
CUST04593,4,68231.36,17057.84,2025-11-18
CUST01162,2,68211.39,34105.7,2025-10-06
CUST12946,3,68208.24,22736.08,2025-12-06
CUST07657,3,68196.5,22732.17,2025-08-03
CUST01995,7,68179.68,9739.95,2025-09-28
CUST09319,7,68150.65,9735.81,2025-08-23
CUST04575,7,68138.24,9734.03,2025-12-17
CUST12355,1,68121.13,68121.13,2024-11-10
CUST01702,4,68099.49,17024.87,2025-02-28
CUST12397,3,68034.92,22678.31,2025-08-21
CUST08536,3,68034.08,22678.03,2025-04-26
CUST13721,4,68026.38,17006.6,2025-01-15
CUST12255,8,67952.37,8494.05,2025-07-24
CUST00276,5,67899.02,13579.8,2025-06-15
CUST10892,3,67866.63,22622.21,2025-08-03
CUST10733,6,67776.99,11296.16,2025-04-23
CUST13005,2,67767.43,33883.72,2025-12-11
CUST09701,3,67727.12,22575.71,2025-01-22
CUST06323,4,67674.88,16918.72,2025-12-15
CUST02362,3,67652.52,22550.84,2025-10-28
CUST13299,3,67621.42,22540.47,2025-12-24
CUST05901,6,67610.81,11268.47,2025-03-30
CUST14835,4,67590.82,16897.71,2025-06-22
CUST06679,6,67403.89,11233.98,2025-11-15
CUST08149,3,67399.56,22466.52,2025-02-14
CUST12624,4,67383.49,16845.87,2025-11-20
CUST02852,3,67375.21,22458.4,2025-12-26
CUST00942,4,67373.66,16843.42,2025-06-18
CUST14762,9,67289.0,7476.56,2025-11-21
CUST14356,2,67276.46,33638.23,2025-12-02
CUST08540,9,67249.55,7472.17,2025-07-07
CUST03211,1,67238.47,67238.47,2025-10-03
CUST09506,2,67197.85,33598.93,2025-10-25
CUST14575,2,67171.0,33585.5,2025-03-25
CUST04515,4,67130.39,16782.6,2025-05-13
CUST14413,4,67114.12,16778.53,2025-03-19
CUST07363,6,67113.95,11185.66,2025-05-03
CUST07704,2,67092.78,33546.39,2025-01-27
CUST01627,2,67026.19,33513.1,2025-06-09
CUST06949,9,66982.52,7442.5,2025-12-17
CUST05218,6,66969.96,11161.66,2025-12-10
CUST13913,5,66962.8,13392.56,2025-07-06
CUST02388,5,66960.56,13392.11,2025-10-23
CUST06415,2,66932.82,33466.41,2025-06-14
CUST13565,4,66850.18,16712.55,2025-11-02
CUST06136,2,66719.58,33359.79,2025-10-01
CUST03701,4,66718.14,16679.54,2025-12-08
CUST06650,10,66701.45,6670.14,2025-11-18
CUST09518,3,66676.52,22225.51,2025-04-30
CUST04917,2,66638.32,33319.16,2025-12-26
CUST04699,3,66632.45,22210.82,2025-09-28
CUST09352,4,66599.43,16649.86,2025-04-30
CUST13613,4,66598.08,16649.52,2025-10-11
CUST14282,3,66592.34,22197.45,2025-12-07
CUST11270,3,66591.62,22197.21,2024-10-29
CUST13883,6,66581.64,11096.94,2025-12-03
CUST01552,6,66578.9,11096.48,2025-12-20
CUST14054,7,66570.37,9510.05,2025-12-13
CUST08241,4,66542.19,16635.55,2025-08-11
CUST02122,5,66541.89,13308.38,2025-04-17
CUST07992,2,66516.3,33258.15,2024-02-17
CUST02776,5,66450.3,13290.06,2025-11-26
CUST13998,4,66440.73,16610.18,2025-11-24
CUST03993,6,66439.06,11073.18,2025-12-22
CUST00849,3,66424.76,22141.59,2025-02-14
CUST08975,3,66415.02,22138.34,2025-02-08
CUST13036,2,66358.7,33179.35,2025-09-16
CUST01964,3,66320.08,22106.69,2025-07-14
CUST03467,4,66291.11,16572.78,2025-04-26
CUST13241,3,66268.84,22089.61,2025-01-22
CUST09919,2,66251.15,33125.58,2025-09-28
CUST14605,5,66218.3,13243.66,2025-07-06
CUST12388,5,66215.79,13243.16,2025-11-07
CUST12871,8,66185.65,8273.21,2025-11-16
CUST14900,3,66160.02,22053.34,2025-11-15
CUST06628,5,66123.27,13224.65,2025-12-20
CUST10888,6,66068.95,11011.49,2025-10-30
CUST12642,3,66061.28,22020.43,2025-08-20
CUST08669,3,66051.19,22017.06,2025-04-26
CUST00622,3,65944.39,21981.46,2025-08-26
CUST11268,3,65928.18,21976.06,2025-11-26
CUST09082,3,65900.33,21966.78,2024-09-23
CUST04424,4,65868.32,16467.08,2025-01-24
CUST12256,4,65846.85,16461.71,2024-08-28
CUST07082,3,65805.44,21935.15,2025-10-03
CUST13144,3,65801.99,21934.0,2024-11-14
CUST08916,3,65787.71,21929.24,2025-01-12
CUST14901,2,65782.66,32891.33,2025-04-03
CUST05803,1,65780.54,65780.54,2025-01-04
CUST13348,1,65779.9,65779.9,2025-08-03
CUST02674,3,65763.51,21921.17,2024-11-08
CUST04105,4,65729.54,16432.39,2025-09-23
CUST08032,3,65727.6,21909.2,2025-11-09
CUST07140,2,65667.33,32833.67,2025-12-09
CUST07073,4,65666.72,16416.68,2025-12-17
CUST10518,3,65615.67,21871.89,2025-08-18
CUST06488,2,65559.92,32779.96,2025-10-05
CUST11718,8,65497.26,8187.16,2025-09-25
CUST06271,4,65487.91,16371.98,2025-08-21
CUST09859,2,65438.1,32719.05,2025-05-22
CUST05766,5,65432.68,13086.54,2025-12-31
CUST01395,3,65405.3,21801.77,2025-09-04
CUST10039,5,65387.67,13077.53,2025-08-09
CUST11246,7,65382.13,9340.3,2025-09-06
CUST10134,3,65378.54,21792.85,2025-09-12
CUST06879,5,65357.53,13071.51,2025-10-08
CUST08828,2,65343.64,32671.82,2024-07-11
CUST11411,3,65288.03,21762.68,2025-11-12
CUST11075,4,65280.72,16320.18,2025-11-11
CUST06636,4,65277.92,16319.48,2025-12-24
CUST02128,2,65212.77,32606.39,2025-03-28
CUST10613,2,65204.22,32602.11,2025-11-26
CUST07324,7,65203.56,9314.79,2025-08-07
CUST03107,4,65186.56,16296.64,2025-10-12
CUST01775,7,65155.15,9307.88,2025-12-18
CUST14771,6,65068.88,10844.81,2025-10-16
CUST14541,4,65051.79,16262.95,2025-08-15
CUST11838,11,65022.79,5911.16,2025-12-08
CUST00996,4,65021.5,16255.37,2025-09-17
CUST10512,4,64993.48,16248.37,2025-07-15
CUST07886,5,64989.76,12997.95,2025-12-01
CUST02823,5,64917.91,12983.58,2025-10-19
CUST00625,6,64894.43,10815.74,2025-11-08
CUST11820,5,64878.76,12975.75,2025-11-02
CUST07620,2,64871.13,32435.57,2025-03-21
CUST14410,4,64855.05,16213.76,2025-03-05
CUST03901,3,64849.63,21616.54,2025-09-05
CUST00896,2,64785.95,32392.98,2025-12-22
CUST12683,5,64726.49,12945.3,2025-02-19
CUST10086,2,64706.67,32353.34,2025-12-17
CUST11647,7,64682.49,9240.36,2025-08-04
